File,seller,vehicle,country,address,id_annuncio,asking_price,link_annuncio,vehicle_user_desc
pagina_di_ricerca_fuel_D_condition_U.json,Auto4you srl,Mercedes-Benz C 220,IT,20900 Monza Brianza - Mb,340cfae8-eceb-4015-ad27-f3fbca2b408b,4099,https://www.autoscout24.it/annunci/mercedes-benz-c-220-d-auto-cabrio-premium-plus-km-18800-distronic-diesel-grigio-340cfae8-eceb-4015-ad27-f3fbca2b408b?cldtidx=7&cldtsrc=listPage,"d Auto Cabrio Premium Plus ""Km 18800-Distronic"""
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",BMW 435,IT,30034 Mira,54b59eac-81c9-c64f-e053-0100007f52b3,29,https://www.autoscout24.it/annunci/bmw-435-serie-4-cabrio-f33-xdrive-cabrio-msport-diesel-nero-54b59eac-81c9-c64f-e053-0100007f52b3?cldtidx=8&cldtsrc=listPage,Serie 4 Cabrio(F33) xDrive Cabrio Msport
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Audi A3,IT,36031 Dueville,c73a9eac-bf50-0217-e053-0100007fa980,6,https://www.autoscout24.it/annunci/audi-a3-cabrio-2-0-tdi-f-ap-ambition-diesel-nero-c73a9eac-bf50-0217-e053-0100007fa980?cldtidx=9&cldtsrc=listPage,Cabrio 2.0 TDI F.AP. Ambition
pagina_di_ricerca_fuel_D_condition_U.json,BIRINDELLI @UTO SRL,MINI Cooper D Cabrio,IT,50059 Vinci - Firenze - Fi,b85bf943-45f4-4ef4-bbd0-14a0b638715d,23750,https://www.autoscout24.it/annunci/mini-cooper-d-cabrio-1-5-diesel-argento-b85bf943-45f4-4ef4-bbd0-14a0b638715d?cldtidx=10&cldtsrc=listPage,1.5
pagina_di_ricerca_fuel_D_condition_U.json,Generalauto srl,Renault Megane,IT,15033 Casale Monferrato - Alessandria - Al,4b4e5e9e-e898-4dbd-bffa-3b4478b5bd1a,260,https://www.autoscout24.it/annunci/renault-megane-c-c-1-9-dci-confort-dynamique-full-optionals-diesel-grigio-4b4e5e9e-e898-4dbd-bffa-3b4478b5bd1a?cldtidx=11&cldtsrc=listPage,C-C 1.9 dCi Confort Dynamique FULL OPTIONALS!
pagina_di_ricerca_fuel_D_condition_U.json,BIRINDELLI @UTO SRL,MINI Cooper D Cabrio,IT,55060 Guamo - Lucca - Lu,ef882e50-6f77-4c79-8a68-8f1a75b35485,23750,https://www.autoscout24.it/annunci/mini-cooper-d-cabrio-1-5-diesel-argento-ef882e50-6f77-4c79-8a68-8f1a75b35485?cldtidx=12&cldtsrc=listPage,1.5
pagina_di_ricerca_fuel_D_condition_U.json,Damiano Antonio Paolo,Alfa Romeo Spider,IT,10154 Torino - TO,d36ff405-a584-4c71-8ec5-b51a20cff7b0,1070,https://www.autoscout24.it/annunci/alfa-romeo-spider-2-4-jtdm-diesel-nero-d36ff405-a584-4c71-8ec5-b51a20cff7b0?cldtidx=13&cldtsrc=listPage,2.4 JTDm
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",BMW 420,IT,37054 Nogara,5d9c88ac-f493-9757-e053-0100007fe4bb,28,https://www.autoscout24.it/annunci/bmw-420-serie-4-cabrio-f33-cabrio-msport-diesel-grigio-5d9c88ac-f493-9757-e053-0100007fe4bb?cldtidx=14&cldtsrc=listPage,Serie 4 Cabrio(F33) Cabrio Msport
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",smart forTwo,IT,40038 Vergato ( BO ),293385ac-2fa0-e338-e053-0100007f91a0,7,https://www.autoscout24.it/annunci/smart-fortwo-800-40-kw-cabrio-pulse-cdi-diesel-bianco-293385ac-2fa0-e338-e053-0100007f91a0?cldtidx=15&cldtsrc=listPage,800 40 kW cabrio pulse cdi
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Land Rover Range Rover Evoque,IT,40013 Castel Maggiore,c65c82ac-ef00-445c-e053-0100007febcd,3150,https://www.autoscout24.it/annunci/land-rover-range-rover-evoque-2-0-td4-150-cv-conver-diesel-grigio-c65c82ac-ef00-445c-e053-0100007febcd?cldtidx=16&cldtsrc=listPage,2.0 TD4 150 CV Conver
pagina_di_ricerca_fuel_D_condition_U.json,Autogianini Srl,Saab 9-3,IT,27100 Pavia - Pv,6e7e9573-48d9-42e6-99fb-02bf76dd70e1,580,https://www.autoscout24.it/annunci/saab-9-3-cabriolet-1-9-tid-16v-dpf-vector-diesel-argento-6e7e9573-48d9-42e6-99fb-02bf76dd70e1?cldtidx=17&cldtsrc=listPage,Cabriolet 1.9 TiD 16V DPF Vector
pagina_di_ricerca_fuel_D_condition_U.json,Gino Spa,MINI Cooper Cabrio,Web Team,IT,41ba860f-437a-4dc4-ba37-e0db30daf816,1390,https://www.autoscout24.it/annunci/mini-cooper-cabrio-mini-1-6-16v-cooper-d-cabrio-diesel-bianco-41ba860f-437a-4dc4-ba37-e0db30daf816?cldtidx=18&cldtsrc=listPage,Mini 1.6 16V Cooper D Cabrio
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Volkswagen Maggiolino,IT,44021 Codigoro,81a667ac-06e2-964e-e053-0100007f219b,16,https://www.autoscout24.it/annunci/volkswagen-maggiolino-cabrio-1-6-tdi-design-diesel-nero-81a667ac-06e2-964e-e053-0100007f219b?cldtidx=19&cldtsrc=listPage,Cabrio 1.6 TDI Design
pagina_di_ricerca_fuel_D_condition_U.json,Autopiu' Snc Di Frassi Gianlucio,Alfa Romeo Spider,IT,25050 Pian Camuno- Brescia - Bs,b626151f-5806-4cac-b633-6a88cc46298f,870,https://www.autoscout24.it/annunci/alfa-romeo-spider-2-4-jtdm-exclusive-diesel-rosso-b626151f-5806-4cac-b633-6a88cc46298f?cldtidx=20&cldtsrc=listPage,2.4 JTDm Exclusive
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",BMW 118,IT,18100 Imperia,40125aac-18ff-825b-e053-0100007f1a58,15,https://www.autoscout24.it/annunci/bmw-118-serie-1-cabrio-e88-2-0-143cv-cabrio-attiva-diesel-bianco-40125aac-18ff-825b-e053-0100007f1a58?cldtidx=1&cldtsrc=listPage,Serie 1 Cabrio(E88) 2.0 143CV Cabrio Attiva
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Mercedes-Benz E 220,IT,25126 Brescia,0f1759ac-9781-0d61-e053-0100007f2468,28,https://www.autoscout24.it/annunci/mercedes-benz-e-220-bluetec-cabrio-premium-diesel-blu-azzurro-0f1759ac-9781-0d61-e053-0100007f2468?cldtidx=2&cldtsrc=listPage,BlueTEC Cabrio Premium
pagina_di_ricerca_fuel_D_condition_U.json,Bresciani Automobili Srl,Volkswagen New Beetle,IT,24059 Urgnano,6a49c1c2-cc9f-42bc-8895-4144d1d8f10b,950,https://www.autoscout24.it/annunci/volkswagen-new-beetle-1-9-tdi-105cv-cabrio-diesel-blu-azzurro-6a49c1c2-cc9f-42bc-8895-4144d1d8f10b?cldtidx=3&cldtsrc=listPage,1.9 TDI 105CV Cabrio
pagina_di_ricerca_fuel_D_condition_U.json,Autotre 2 Srl,Mercedes-Benz SLK 250,IT,10094 Giaveno - To,32efc348-b364-43ae-9b03-4009ab80982c,2190,https://www.autoscout24.it/annunci/mercedes-benz-slk-250-250-cdi-blueefficiency-sport-diesel-grigio-32efc348-b364-43ae-9b03-4009ab80982c?cldtidx=4&cldtsrc=listPage,250 CDI BlueEFFICIENCY Sport
pagina_di_ricerca_fuel_D_condition_U.json,Giofra Srl,Volkswagen Maggiolino,IT,22070 Senna Comasco - Como - Co,77d32c54-06c1-4fa9-a215-27091d08945d,1850,https://www.autoscout24.it/annunci/volkswagen-maggiolino-cabrio-2-0-tdi-design-bluemot-unicoproprietario-diesel-nero-77d32c54-06c1-4fa9-a215-27091d08945d?cldtidx=5&cldtsrc=listPage,Cabrio 2.0 TDI Design BlueMot Unicoproprietario
pagina_di_ricerca_fuel_D_condition_U.json,Novelli 1934 - Sede Biautlet,MINI Cooper Cabrio,IT,16163 Genova,83afa83d-c003-4a27-aab4-1f9e4963402d,22700,https://www.autoscout24.it/annunci/mini-cooper-cabrio-mini-1-5-cooper-d-cabrio-diesel-blu-azzurro-83afa83d-c003-4a27-aab4-1f9e4963402d?cldtidx=6&cldtsrc=listPage,Mini 1.5 Cooper D Cabrio
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Volkswagen New Beetle,IT,20090 Buccinasco (MI),695838ac-6b6e-b827-e053-0100007fd369,2,https://www.autoscout24.it/annunci/volkswagen-new-beetle-1-9-tdi-105cv-cabrio-diesel-nero-695838ac-6b6e-b827-e053-0100007fd369?cldtidx=7&cldtsrc=listPage,1.9 TDI 105CV Cabrio
pagina_di_ricerca_fuel_D_condition_U.json,ACTIVA SPA,BMW 425,IT,38121 Trento - Tn,0d5eb172-50ed-40b5-a4ec-dd70d7c7da90,3490,https://www.autoscout24.it/annunci/bmw-425-d-cabrio-msport-diesel-nero-0d5eb172-50ed-40b5-a4ec-dd70d7c7da90?cldtidx=8&cldtsrc=listPage,d Cabrio Msport
pagina_di_ricerca_fuel_D_condition_U.json,BRIXINA - ACTIVA SPA,BMW 425,IT,39042 Bressanone - Bolzano - Bz,18426d72-78bf-4232-8b7e-c29d6f010c58,3490,https://www.autoscout24.it/annunci/bmw-425-d-cabrio-msport-diesel-nero-18426d72-78bf-4232-8b7e-c29d6f010c58?cldtidx=9&cldtsrc=listPage,d Cabrio Msport
pagina_di_ricerca_fuel_D_condition_U.json,AUTOTORINO SPA,BMW 220,IT,26013 Crema - Cr,7942e77b-4ffa-4176-85a5-e0043df08bd6,2190,https://www.autoscout24.it/annunci/bmw-220-d-cabrio-sport-diesel-argento-7942e77b-4ffa-4176-85a5-e0043df08bd6?cldtidx=10&cldtsrc=listPage,d Cabrio Sport
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Audi A3,IT,35035 Mestrino,7da321ac-b075-0f2e-e053-0100007f2677,6,https://www.autoscout24.it/annunci/audi-a3-cabrio-2-0-tdi-f-ap-ambition-diesel-nero-7da321ac-b075-0f2e-e053-0100007f2677?cldtidx=11&cldtsrc=listPage,Cabrio 2.0 TDI F.AP. Ambition
pagina_di_ricerca_fuel_D_condition_U.json,Fabi Store srl,Ford Fiesta,IT,12012 Boves - Cn,b48f5af6-f6d3-4fa4-b23b-f6ea4705b5bb,8900,https://www.autoscout24.it/annunci/ford-fiesta-1-5tdci-75cv-5-p-titanium-ok-neopatentati-diesel-argento-b48f5af6-f6d3-4fa4-b23b-f6ea4705b5bb?cldtidx=12&cldtsrc=listPage,1.5TDCi 75Cv 5 p. Titanium - OK NEOPATENTATI
pagina_di_ricerca_fuel_D_condition_U.json,Schiatti Class Srl,Mercedes-Benz E 250,IT,42124 Reggio Emilia - Re,74d5b0ae-956e-4ff1-858a-551f6144e8e3,2870,https://www.autoscout24.it/annunci/mercedes-benz-e-250-d-cabrio-executive-diesel-grigio-74d5b0ae-956e-4ff1-858a-551f6144e8e3?cldtidx=13&cldtsrc=listPage,d Cabrio Executive
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Fiat 500C,IT,40043 bologna,f55d11ac-ad5d-9162-e053-0100007f0a92,9,https://www.autoscout24.it/annunci/fiat-500c-500-c-1-3-multijet-16v-95-cv-lounge-diesel-grigio-f55d11ac-ad5d-9162-e053-0100007f0a92?cldtidx=14&cldtsrc=listPage,500 C 1.3 Multijet 16V 95 CV Lounge
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",BMW 420,IT,35010 Padova,fac711ac-e1de-0215-e053-0100007f6aab,24,https://www.autoscout24.it/annunci/bmw-420-serie-4-cabrio-f33-cabrio-msport-diesel-bianco-fac711ac-e1de-0215-e053-0100007f6aab?cldtidx=15&cldtsrc=listPage,Serie 4 Cabrio(F33) Cabrio Msport
pagina_di_ricerca_fuel_D_condition_U.json,Autotecnica Apuana Srl,Volkswagen Maggiolino,IT,54100 Massa - Ms,ceeb7b23-7ad1-41af-9f4f-58bc0aee7ec0,1590,https://www.autoscout24.it/annunci/volkswagen-maggiolino-cabrio-2-0-tdi-design-bluemotion-t-diesel-bianco-ceeb7b23-7ad1-41af-9f4f-58bc0aee7ec0?cldtidx=16&cldtsrc=listPage,Cabrio 2.0 TDI Design BlueMotion T
pagina_di_ricerca_fuel_D_condition_U.json,Venus spa,Mercedes-Benz C 220,IT,20126 Milano - Mi,ef3fcb02-5614-4224-bfc8-8d102b10c30b,3590,https://www.autoscout24.it/annunci/mercedes-benz-c-220-classe-c-a205-2016-cabrio-dies-c-cabrio-220-d-prem-diesel-grigio-ef3fcb02-5614-4224-bfc8-8d102b10c30b?cldtidx=17&cldtsrc=listPage,Classe C-A205 2016 Cabrio Dies C cabrio 220 d Prem
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Audi A5,IT,42044 Gualtieri,f2a500ac-79c5-aa5b-e053-0100007f9d91,23,https://www.autoscout24.it/annunci/audi-a5-cabrio-2-0-tdi-clean-diesel-multitron-diesel-bianco-f2a500ac-79c5-aa5b-e053-0100007f9d91?cldtidx=18&cldtsrc=listPage,Cabrio 2.0 TDI clean diesel multitron
pagina_di_ricerca_fuel_D_condition_U.json,Autoemilia Srl,Alfa Romeo Spider,IT,20097 San Donato Milanese - Milanese - Mi,87c4ae0d-aafb-44d9-8c4c-9b5a88799b65,920,https://www.autoscout24.it/annunci/alfa-romeo-spider-2-4-jtdm-exclusive-diesel-rosso-87c4ae0d-aafb-44d9-8c4c-9b5a88799b65?cldtidx=19&cldtsrc=listPage,2.4 JTDm Exclusive
pagina_di_ricerca_fuel_D_condition_U.json,M.o.s.s. Import-Export Srl,Volkswagen New Beetle,IT,36022 Cassola - Vicenza - Vi,fd520d86-7c76-478b-98c0-d0a1fe8ff3b9,690,https://www.autoscout24.it/annunci/volkswagen-new-beetle-1-9-tdi-105cv-cabrio-diesel-nero-fd520d86-7c76-478b-98c0-d0a1fe8ff3b9?cldtidx=20&cldtsrc=listPage,1.9 TDI 105CV Cabrio
pagina_di_ricerca_fuel_D_condition_U.json,Auto Tua,Audi A5,IT,24044 Dalmine - Bergamo,b76f62b0-cd56-5412-e053-0100007f2e7f,630,https://www.autoscout24.it/annunci/audi-a5-3-0-v6-tdi-f-ap-quattro-s-line-diesel-nero-b76f62b0-cd56-5412-e053-0100007f2e7f?cldtidx=1&cldtsrc=listPage,3.0 V6 TDI F.AP. quattro S line
pagina_di_ricerca_fuel_D_condition_U.json,Simauto Srl,BMW 218,IT,42013 Casalgrande - Reggio Emilia- Re,54408b9d-a4e3-4cdf-bdee-38d9ccf282b4,17900,https://www.autoscout24.it/annunci/bmw-218-218d-coupe-msport-diesel-bianco-54408b9d-a4e3-4cdf-bdee-38d9ccf282b4?cldtidx=2&cldtsrc=listPage,218d Coupé Msport
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",BMW 320,IT,14100 Asti,560562b0-bef1-0768-e053-0100007f269e,14,https://www.autoscout24.it/annunci/bmw-320-serie-3-e93-cat-cabrio-msport-diesel-grigio-560562b0-bef1-0768-e053-0100007f269e?cldtidx=3&cldtsrc=listPage,Serie 3 (E93) cat Cabrio Msport
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",BMW 220,IT,20900 Monza,c6f161b0-f7a6-9f60-e053-0100007f479b,24,https://www.autoscout24.it/annunci/bmw-220-serie-2-coupe-f22-coupe-msport-diesel-nero-c6f161b0-f7a6-9f60-e053-0100007f479b?cldtidx=4&cldtsrc=listPage,Serie 2 Coupé (F22) Coupé Msport
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Audi TT,IT,12045 Fossano,1f9d5fb0-f052-8e6f-e053-0100007f4bd5,36,https://www.autoscout24.it/annunci/audi-tt-coupe-2-0-tdi-quattro-s-tronic-s-line-diesel-nero-1f9d5fb0-f052-8e6f-e053-0100007f4bd5?cldtidx=5&cldtsrc=listPage,Coupé 2.0 TDI quattro S tronic S line
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Audi A5,IT,45026 Lendinara,5c1b60b0-fea1-a826-e053-0100007fbabe,9,https://www.autoscout24.it/annunci/audi-a5-2-7-v6-tdi-f-ap-multitronic-diesel-grigio-5c1b60b0-fea1-a826-e053-0100007fbabe?cldtidx=6&cldtsrc=listPage,2.7 V6 TDI F.AP. multitronic
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Audi A5,IT,25035 Ospitaletto,877e5fb0-ae4d-4569-e053-0100007f4f4c,19,https://www.autoscout24.it/annunci/audi-a5-2-0-tdi-177-cv-quattro-s-tronic-diesel-nero-877e5fb0-ae4d-4569-e053-0100007f4f4c?cldtidx=7&cldtsrc=listPage,2.0 TDI 177 CV quattro S tronic
pagina_di_ricerca_fuel_D_condition_U.json,Carraro Spa,Mercedes-Benz E 220,IT,31100 Treviso - Tv,f5dbded4-de1a-42a2-ad6b-5c6a8722ef1e,2090,https://www.autoscout24.it/annunci/mercedes-benz-e-220-e-coupe-220-d-bt-premium-e6-diesel-bianco-f5dbded4-de1a-42a2-ad6b-5c6a8722ef1e?cldtidx=8&cldtsrc=listPage,E Coupe 220 d (BT) Premium E6
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",BMW 120,IT,20835 Desio,fac85eb0-df65-0c22-e053-0100007fbefb,2,https://www.autoscout24.it/annunci/bmw-120-serie-1-coupe-e82-coupe-futura-diesel-argento-fac85eb0-df65-0c22-e053-0100007fbefb?cldtidx=9&cldtsrc=listPage,Serie 1 Coupé (E82) Coupé Futura
pagina_di_ricerca_fuel_D_condition_U.json,Marelli & Pozzi Spa,Mercedes-Benz CLK,Simone Bianco,IT,30c0d95f-729e-4271-ada8-2fb927e3f1bc,850,https://www.autoscout24.it/annunci/mercedes-benz-clk-220-cdi-cat-avantgarde-diesel-argento-30c0d95f-729e-4271-ada8-2fb927e3f1bc?cldtidx=10&cldtsrc=listPage,220 CDI cat Avantgarde
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Mercedes-Benz E 350,IT,20866 carnate,08135eb0-d39e-7f58-e053-0100007fac84,13,https://www.autoscout24.it/annunci/mercedes-benz-e-350-cdi-coupe-blueefficiency-avantgard-diesel-nero-08135eb0-d39e-7f58-e053-0100007fac84?cldtidx=11&cldtsrc=listPage,CDI Coupé BlueEFFICIENCY Avantgard
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",DS Automobiles DS 3,IT,10156 Torino,fb1e5eb0-7f80-995c-e053-0100007f8afd,4,https://www.autoscout24.it/annunci/ds-automobiles-ds-3-1-4-hdi-70-so-chic-diesel-rosso-fb1e5eb0-7f80-995c-e053-0100007f8afd?cldtidx=12&cldtsrc=listPage,1.4 HDi 70 So Chic
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Mercedes-Benz CLS 320,IT,37026 Pescantina,dad25db0-50f0-2440-e053-0100007fb02a,7,https://www.autoscout24.it/annunci/mercedes-benz-cls-320-cdi-7g-tronic-dpf-diesel-grigio-dad25db0-50f0-2440-e053-0100007fb02a?cldtidx=13&cldtsrc=listPage,CDI 7G-TRONIC DPF
pagina_di_ricerca_fuel_D_condition_U.json,Euro Target - Centro Auto Multimarche,BMW 220,IT,40066 Pieve Di Cento - Bologna - Bo,8c90c34a-8fb2-41cb-b964-b2c89b15f2ed,27400,https://www.autoscout24.it/annunci/bmw-220-d-coupe-msport-diesel-argento-8c90c34a-8fb2-41cb-b964-b2c89b15f2ed?cldtidx=14&cldtsrc=listPage,d Coupé Msport
pagina_di_ricerca_fuel_D_condition_U.json,Euro Target - Centro Auto Multimarche,BMW 218,IT,40066 Pieve Di Cento - Bologna - Bo,ab43d9c2-51d5-4ae6-9fbe-10f06bbbafeb,27400,https://www.autoscout24.it/annunci/bmw-218-d-coupe-msport-diesel-nero-ab43d9c2-51d5-4ae6-9fbe-10f06bbbafeb?cldtidx=15&cldtsrc=listPage,d Coupé Msport
pagina_di_ricerca_fuel_D_condition_U.json,burn auto e moto srl,BMW 420,IT,42028 Poviglio RE,c1ed9b2f-ab60-432d-bf72-84cfa46273cf,2000,https://www.autoscout24.it/annunci/bmw-420-420d-coupe-luxury-diesel-grigio-c1ed9b2f-ab60-432d-bf72-84cfa46273cf?cldtidx=16&cldtsrc=listPage,420d Coupé Luxury
pagina_di_ricerca_fuel_D_condition_U.json,Lanzo Motori di Lanzo Daniele,Alfa Romeo Brera,IT,20835 Muggiò MB,cdf95cb0-8cca-e766-e053-0100007fa9cd,450,https://www.autoscout24.it/annunci/alfa-romeo-brera-2-4-jtdm-20v-diesel-grigio-cdf95cb0-8cca-e766-e053-0100007fa9cd?cldtidx=17&cldtsrc=listPage,2.4 JTDm 20V
pagina_di_ricerca_fuel_D_condition_U.json,Automisurata Sas,Volkswagen Scirocco,IT,20146 Milano - Mi,e6fa7028-bbf5-4f2d-8094-f47b7289c6fa,829,https://www.autoscout24.it/annunci/volkswagen-scirocco-2-0-tdi-170-cv-dpf-170-cv-diesel-argento-e6fa7028-bbf5-4f2d-8094-f47b7289c6fa?cldtidx=18&cldtsrc=listPage,2.0 TDI 170 CV DPF 170 CV
pagina_di_ricerca_fuel_D_condition_U.json,Girasole Srl,SEAT Ibiza,IT,21029 Vergiate - Varese - Va,80dad7d4-8029-4e3f-bc30-437dc648a8e5,180,https://www.autoscout24.it/annunci/seat-ibiza-1-6-tdi-cr-dpf-3p-style-diesel-nero-80dad7d4-8029-4e3f-bc30-437dc648a8e5?cldtidx=19&cldtsrc=listPage,1.6 TDI CR DPF 3p. Style
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",DS Automobiles DS 3,IT,42019 Scandiano,4d6759b0-0ebd-9d0d-e053-0100007ffaa7,7,https://www.autoscout24.it/annunci/ds-automobiles-ds-3-1-6-e-hdi-115-airdream-sport-chic-ancora-in-garanz-diesel-bianco-4d6759b0-0ebd-9d0d-e053-0100007ffaa7?cldtidx=20&cldtsrc=listPage,1.6 e-HDi 115 airdream Sport Chic ancora in garanz
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Volkswagen Eos,IT,10098 Rivoli,07c454b0-d14e-aa53-e053-0100007f3643,7,https://www.autoscout24.it/annunci/volkswagen-eos-2-0-tdi-dpf-dsg-diesel-bronzo-07c454b0-d14e-aa53-e053-0100007f3643?cldtidx=1&cldtsrc=listPage,2.0 TDI DPF DSG
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Mercedes-Benz E 250,IT,29023 Farini (PC),67a751b0-60bd-f636-e053-0100007fcaaf,11,https://www.autoscout24.it/annunci/mercedes-benz-e-250-cdi-coupe-blueefficiency-avantgard-diesel-nero-67a751b0-60bd-f636-e053-0100007fcaaf?cldtidx=2&cldtsrc=listPage,CDI Coupé BlueEFFICIENCY Avantgard
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Audi A5,IT,12033 Moretta,b1dc51b0-a09a-8149-e053-0100007f3716,9,https://www.autoscout24.it/annunci/audi-a5-2-0-tdi-f-ap-diesel-nero-b1dc51b0-a09a-8149-e053-0100007f3716?cldtidx=3&cldtsrc=listPage,2.0 TDI F.AP.
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",BMW 320,IT,21047 Saronno,c4f250b0-e91b-1572-e053-0100007fffee,3,https://www.autoscout24.it/annunci/bmw-320-serie-e-46-320-cd-coupe-diesel-diesel-grigio-c4f250b0-e91b-1572-e053-0100007fffee?cldtidx=4&cldtsrc=listPage,Serie E 46 320 CD - Coupè Diesel
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Volvo C70,IT,40026 Imola,411150b0-9873-a021-e053-0100007f16f6,9,https://www.autoscout24.it/annunci/volvo-c70-2-0-d-powershift-momentum-diesel-nero-411150b0-9873-a021-e053-0100007f16f6?cldtidx=5&cldtsrc=listPage,2.0 D Powershift Momentum
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",BMW 420,IT,25020 Brescia,62f04eb0-7fa9-b535-e053-0100007f2507,38,https://www.autoscout24.it/annunci/bmw-420-serie-4-coupe-f32-coupe-msport-diesel-argento-62f04eb0-7fa9-b535-e053-0100007f2507?cldtidx=6&cldtsrc=listPage,Serie 4 Coupé (F32) Coupé Msport
pagina_di_ricerca_fuel_D_condition_U.json,Performance Invest Srl,Mercedes-Benz GLC 220,IT,39011 Lana - Bolzano,71f0a5d0-2f06-4424-8bb6-174ee8815a9c,5220,https://www.autoscout24.it/annunci/mercedes-benz-glc-220-d-4matic-coupe-premium-plus-diesel-grigio-71f0a5d0-2f06-4424-8bb6-174ee8815a9c?cldtidx=7&cldtsrc=listPage,d 4Matic Coupé Premium Plus
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Audi A5,IT,30036 Venezia,0a7b4cb0-ae46-6f4b-e053-0100007fa7a5,14,https://www.autoscout24.it/annunci/audi-a5-2-0-tdi-177-cv-multitronic-s-line-diesel-nero-0a7b4cb0-ae46-6f4b-e053-0100007fa7a5?cldtidx=8&cldtsrc=listPage,2.0 TDI 177 CV multitronic s line
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",BMW 120,IT,36100 Vicenza,535d4cb0-136a-6e41-e053-0100007fabb6,9,https://www.autoscout24.it/annunci/bmw-120-msport-diesel-bianco-535d4cb0-136a-6e41-e053-0100007fabb6?cldtidx=9&cldtsrc=listPage,MSport
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Peugeot 206,IT,37060 Mozzecane,56564bb0-4905-3d5e-e053-0100007ff9de,,https://www.autoscout24.it/annunci/peugeot-206-1-6-16v-cc-diesel-grigio-56564bb0-4905-3d5e-e053-0100007ff9de?cldtidx=10&cldtsrc=listPage,1.6 16V CC
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Renault Megane,IT,25128 brescia,ed1f4bb0-2644-bf4a-e053-0100007f64c7,3,https://www.autoscout24.it/annunci/renault-megane-coupe-1-9-dci-130cv-luxe-diesel-nero-ed1f4bb0-2644-bf4a-e053-0100007f64c7?cldtidx=11&cldtsrc=listPage,Coupé 1.9 dCi 130CV Luxe
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Audi A5,IT,24040 Fornovo San giovanni,805e4ab0-ff17-de02-e053-0100007f97ee,13,https://www.autoscout24.it/annunci/audi-a5-2-0-tdi-sportback-dpf-multitronic-diesel-bianco-805e4ab0-ff17-de02-e053-0100007f97ee?cldtidx=12&cldtsrc=listPage,2.0 TDI Sportback DPF multitronic
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Alfa Romeo GT,IT,24030 Brembate di sopra,d04949b0-6985-2d1f-e053-0100007f4269,1,https://www.autoscout24.it/annunci/alfa-romeo-gt-1-9-mjt-16v-distinctive-diesel-nero-d04949b0-6985-2d1f-e053-0100007f4269?cldtidx=13&cldtsrc=listPage,1.9 MJT 16V Distinctive
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",SEAT Ibiza,IT,35030 Cervarese Santa Croce,43ff46b0-cb27-a03f-e053-0100007fe9e5,8,https://www.autoscout24.it/annunci/seat-ibiza-2-0-tdi-cr-dpf-3-porte-fr-diesel-bianco-43ff46b0-cb27-a03f-e053-0100007fe9e5?cldtidx=14&cldtsrc=listPage,2.0 TDI CR DPF 3 porte FR
pagina_di_ricerca_fuel_D_condition_U.json,"Privato,",Audi A5,IT,20900 Monza,882d46b0-e14b-3576-e053-0100007f903b,7,https://www.autoscout24.it/annunci/audi-a5-3-0-v6-tdi-sline-s-pb-diesel-blu-azzurro-882d46b0-e14b-3576-e053-0100007f903b?cldtidx=15&cldtsrc=listPage,3.0 V6 TDI Sline S.PB
