File,id_annuncio,Marca,Carrozzeria,Alimentazione,Tipo di veicolo,Modello,Colore esterno,Tipo di cambio,Cilindrata,Porte,Posti a sedere,Cilindri,Marce,Classe emissioni,Peso a vuoto,Tipo di unità,Rivestimenti,Tipo di vernice,Proprietari,Usato Garantito,Tagliandi certificati,Consumo carburante,Emissioni di CO2,Veicolo per non fumatori,Ultimo tagliando,Per neopatentati,_ - _ - Prossima revisione,_ - _ - Emissioni di CO21,_ - _ - Consumo carburante:1,_ - _ - Prossima nuova,_ - _ - Numero della chiave
singole_pagine_fuel_D_condition_U.json,6279a125-d8d1-4bb4-9d75-36884c2cc78f,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A4,Nero,Manuale,1968 ,2,4,4,6,Euro 4,1675,,"Pelle totale, Nero",,,,Sì,"6,4 l/100 km (comb.)
8,4 l/100 km (urbano)
5,3 l/100 km (extraurbano)",173,,,,,,,,
singole_pagine_fuel_D_condition_U.json,11d3e6af-d550-f33e-e053-0100007f4544,Peugeot,Cabrio,Diesel (Filtro antiparticolato),Usato,308,Nero,Automatico,1997 ,2,4,4,6,Euro 4,1620,,"Pelle parziale, Rosso",Metallizzato,2,,,"6,8 l/100 km (comb.)
9,4 l/100 km (urbano)
5,3 l/100 km (extraurbano)",178,,,,,,,,
singole_pagine_fuel_D_condition_U.json,7978e6af-26b5-ba1d-e053-0100007f2c10,BMW,Cabrio,Diesel,Usato,218,Argento,Automatico,1995 ,2,4,4,8,Euro 6,1595,posteriore,"Stoffa, Nero",Metallizzato,,12 mese,Sì,"4,2 l/100 km (comb.)
5,5 l/100 km (urbano)
3,8 l/100 km (extraurbano)",111,Sì,12/2019,,,,,,
singole_pagine_fuel_D_condition_U.json,26f201c7-9b6a-4dad-ad5d-e9ce6f12a46b,Jeep,Cabrio,Diesel,Usato,Renegade,Blu/Azzurro,Automatico,1598 ,5,5,4,6,Euro 6d-TEMP,1430,anteriore,Stoffa,Metallizzato,,,,"4,8 l/100 km (comb.)
5,3 l/100 km (urbano)
4,4 l/100 km (extraurbano)",116,,,,,,,,
singole_pagine_fuel_D_condition_U.json,2b66e477-8ea0-4e57-bfde-8bf43724cd77,Mercedes-Benz,Cabrio,Diesel,Usato,E 220,Nero,Automatico,1950 ,2,4,4,9,Euro 6d-TEMP,1830,4x4,"Pelle totale, Nero",Metallizzato,,,,"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",133,,,,,,,,
singole_pagine_fuel_D_condition_U.json,f300cabb-372e-40e4-affd-fcf16ab8cb24,Mercedes-Benz,Cabrio,Diesel,Usato,C 220,Grigio,Automatico,1950 ,2,4,4,9,Euro 6,1745,posteriore,,Metallizzato,,,,"4,8 l/100 km (comb.)
5,3 l/100 km (urbano)
4,5 l/100 km (extraurbano)",126,,,,,,,,
singole_pagine_fuel_D_condition_U.json,61e20ecf-0ec3-496a-80fc-b923d00e8abd,Citroen,Cabrio,Diesel,Usato,C3,Arancione,Manuale,1398 ,2,4,4,5,Euro 3,1264,,,Metallizzato,,12 mese,,"4,5 l/100 km (comb.)
5,5 l/100 km (urbano)
4 l/100 km (extraurbano)",120,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,2676e1af-941a-b623-e053-0100007f7a1b,MINI,Cabrio,Diesel (Filtro antiparticolato),Usato,Cooper D Cabrio,Argento,Manuale,1496 ,3,4,3,6,Euro 6,1320,,,,,,,"3,8 l/100 km (comb.)
4,4 l/100 km (urbano)
3,5 l/100 km (extraurbano)",100,,,,,,,,
singole_pagine_fuel_D_condition_U.json,e043e1af-d92c-3a0a-e053-0100007fd9f0,Volkswagen,Cabrio,Diesel,Usato,Golf Cabriolet,Grigio,Manuale,1598 ,3,4,4,5,Euro 5,1501,,,,,,Sì,"4,8 l/100 km (comb.)
5,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",125,Sì,09/2020,,,,,,
singole_pagine_fuel_D_condition_U.json,6bbad7d6-f25b-4ef3-bc72-210626b0de4d,Fiat,Cabrio,Diesel,Usato,500,Grigio,Manuale,1248 ,2,4,4,5,Euro 5,,anteriore,"Altro, Altro",Metallizzato,1,Sì,,"3,7 l/100 km (comb.)
4,7 l/100 km (urbano)
3,1 l/100 km (extraurbano)",97,,,,,,,,
singole_pagine_fuel_D_condition_U.json,2704d6af-c24a-1d5e-e053-0100007fcb60,Audi,Cabrio,Diesel,Usato,A4,Argento,Manuale,1968 ,2,4,4,6,Euro 4,1675,,,,,,,"6,4 l/100 km (comb.)
8,4 l/100 km (urbano)
5,3 l/100 km (extraurbano)",173,,,,,,,,
singole_pagine_fuel_D_condition_U.json,f5b5d4af-841a-363f-e053-0100007f03a3,Mercedes-Benz,Cabrio,Diesel (Filtro antiparticolato),Usato,E 250,Bianco,Automatico,2143 ,2,4,4,7,Euro 5,1845,posteriore,"Pelle totale, Nero",,,,,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,2 l/100 km (extraurbano)",127,,,,,,,,
singole_pagine_fuel_D_condition_U.json,a906d4af-7a08-a86a-e053-0100007f7b8e,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,435,Nero,Automatico,2993 ,2,4,6,8,Euro 6,1925,4x4,"Pelle totale, Rosso",Metallizzato,2,Sì,Sì,"5,9 l/100 km (comb.)
7 l/100 km (urbano)
5,3 l/100 km (extraurbano)",155,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,c942d3af-1230-e50d-e053-0100007f9eff,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A3,Nero,Semiautomatico,1968 ,2,4,4,7,Euro 6,1575,,,,,,,"4,5 l/100 km (comb.)
5,3 l/100 km (urbano)
4,1 l/100 km (extraurbano)",117,,,,,,,,
singole_pagine_fuel_D_condition_U.json,4b98d2af-92e6-ce39-e053-0100007f75e3,Volkswagen,Cabrio,Diesel,Usato,New Beetle,Beige,Manuale,1896 ,3,4,4,5,Euro 4,1473,,,,,,,"5,5 l/100 km (comb.)
7 l/100 km (urbano)
4,6 l/100 km (extraurbano)",149,,,,,,,,
singole_pagine_fuel_D_condition_U.json,613dd2af-bd44-1b11-e053-0100007f4dac,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,330,Bianco,Manuale,2993 ,2,4,6,6,Euro 4,1825,,,,,,,"6,5 l/100 km (comb.)
8,6 l/100 km (urbano)
5,3 l/100 km (extraurbano)",170,,,,,,,,
singole_pagine_fuel_D_condition_U.json,2c77bbaf-373f-4360-e053-0100007fd413,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,120,Nero,Manuale,1995 ,2,4,4,6,Euro 5,1580,,,Metallizzato,,,,"5 l/100 km (comb.)
6,2 l/100 km (urbano)
4,3 l/100 km (extraurbano)",132,,,,,,,,
singole_pagine_fuel_D_condition_U.json,4fff706c-8141-481f-b1b6-770ce0a85d88,Volkswagen,Cabrio,Diesel (Filtro antiparticolato),Usato,Maggiolino,Bianco,Manuale,1968 ,,4,,,,,anteriore,"Stoffa, Nero",,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,5dd25dab-6c85-4616-96b9-e5e44b2a800b,Mercedes-Benz,Cabrio,Diesel (Filtro antiparticolato),Usato,C 220,Blu/Azzurro,Automatico,2143 ,2,4,4,9,Euro 6,1805,4x4,"Pelle totale, Rosso",Metallizzato,1,12 mese,,"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,7 l/100 km (extraurbano)",130,,09/2019,,01/2022,,,,
singole_pagine_fuel_D_condition_U.json,51310da9-a860-40fc-a93c-c25cbdcbbc66,MINI,Cabrio,Diesel (Filtro antiparticolato),Usato,Cooper D Cabrio,Blu/Azzurro,Manuale,1496 ,3,4,3,6,Euro 6,1320,anteriore,,,1,,,"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,9 l/100 km (extraurbano)",111,,,,,,,,
singole_pagine_fuel_D_condition_U.json,68283ba7-7fcb-4e23-b0d5-fd958a2cea8e,Audi,Cabrio,Diesel,Usato,A4,Argento,Manuale,1968 ,2,4,4,6,Euro 4,1675,anteriore,"Altro, Altro",Metallizzato,,12 mese,,"6,4 l/100 km (comb.)
8,4 l/100 km (urbano)
5,3 l/100 km (extraurbano)",173,,,,,,,,
singole_pagine_fuel_D_condition_U.json,e36daaaf-85b5-a55d-e053-0100007ffa7d,Audi,Cabrio,Diesel,Usato,A4,Nero,Manuale,2496 ,2,4,6,6,Euro 3,1835,,,,,,,"7,3 l/100 km (comb.)
10,1 l/100 km (urbano)
5,8 l/100 km (extraurbano)",184,,,,,,,,
singole_pagine_fuel_D_condition_U.json,dfdecc8e-3131-435d-b300-4034f0dcdf61,MINI,Cabrio,Diesel (Filtro antiparticolato),Usato,Cooper D Cabrio,Verde,Manuale,1496 ,3,4,3,6,Euro 6c,1320,anteriore,"Pelle parziale, Nero",Metallizzato,1,12 mese,Sì,"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,9 l/100 km (extraurbano)",111,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,fcbc41e8-15bd-49fa-8e1c-f15cd7122b41,smart,Cabrio,Diesel,Usato,forTwo,Argento,Automatico,799 ,3,2,3,6,Euro 3,815,posteriore,Stoffa,Metallizzato,,,,"3,4 l/100 km (comb.)
3,9 l/100 km (urbano)
3,1 l/100 km (extraurbano)",90,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,aac2a6af-46c0-b61a-e053-0100007fe672,Audi,Cabrio,Diesel,Usato,A4,Blu/Azzurro,Manuale,2496 ,2,4,6,6,Euro 3,1835,,,,,,,"7,3 l/100 km (comb.)
10,1 l/100 km (urbano)
5,8 l/100 km (extraurbano)",184,,,,,,,,
singole_pagine_fuel_D_condition_U.json,a40d8b00-f9dc-49e1-8d88-9e54f205b37f,Peugeot,Cabrio,Diesel,Usato,206,Argento,Manuale,1560 ,2,4,4,5,Euro 4,,anteriore,"Altro, Altro",Metallizzato,,12 mese,,"4,9 l/100 km (comb.)
6,1 l/100 km (urbano)
4,2 l/100 km (extraurbano)",129,,,,,,,,
singole_pagine_fuel_D_condition_U.json,944d9caf-1573-4c2d-e053-0100007f721e,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A4,Blu/Azzurro,Manuale,1968 ,2,4,4,6,Euro 4,1675,,,,,,Sì,"6,4 l/100 km (comb.)
8,4 l/100 km (urbano)
5,3 l/100 km (extraurbano)",173,Sì,09/2019,,,,,,
singole_pagine_fuel_D_condition_U.json,da4a9caf-e703-262c-e053-0100007f4afc,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A4,Grigio,Automatico,2967 ,2,4,6,6,Euro 4,1890,,,Metallizzato,1,,Sì,"8,5 l/100 km (comb.)
12 l/100 km (urbano)
6,4 l/100 km (extraurbano)",226,Sì,,,07/2021,,,,
singole_pagine_fuel_D_condition_U.json,600f9baf-13cf-8015-e053-0100007f770f,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,120,Grigio,Manuale,1995 ,2,4,4,6,Euro 5,1580,,,,,,,"5 l/100 km (comb.)
6,2 l/100 km (urbano)
4,3 l/100 km (extraurbano)",132,,,,,,,,
singole_pagine_fuel_D_condition_U.json,1db99c4e-26da-463c-b2eb-7ce2c790ab8f,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A3,Grigio,Manuale,1968 ,2,4,4,6,Euro 5,1425,anteriore,"Stoffa, Nero",Metallizzato,,12 mese,,"5,3 l/100 km (comb.)
6,8 l/100 km (urbano)
4,4 l/100 km (extraurbano)",139,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,d22699af-57c1-4a29-e053-0100007faead,Volkswagen,Cabrio,Diesel,Usato,New Beetle,Grigio,Manuale,1896 ,3,4,4,5,Euro 4,1473,anteriore,"Stoffa, Grigio",,2,,Sì,"5,5 l/100 km (comb.)
7 l/100 km (urbano)
4,6 l/100 km (extraurbano)",149,Sì,05/2019,,03/2021,,,,
singole_pagine_fuel_D_condition_U.json,a544275b-c758-4540-b5c8-68d3189505c4,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,120,Bronzo,Automatico,1995 ,2,4,4,,Euro 5,1550,posteriore,"Pelle totale, Beige",Metallizzato,2,12 mese,Sì,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,3 l/100 km (extraurbano)",127,Sì,,,05/2022,,,,
singole_pagine_fuel_D_condition_U.json,a06f087a-19c5-47bc-9f8b-724e2b26b477,Mercedes-Benz,Cabrio,Diesel,Usato,C 220,Nero,Automatico,2143 ,2,4,4,9,Euro 6,,posteriore,"Alcantara, Nero",Metallizzato,1,Sì,,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
3,9 l/100 km (extraurbano)",116,,,,,,,,
singole_pagine_fuel_D_condition_U.json,bd1698af-7495-f626-e053-0100007f879c,Fiat,Cabrio,Diesel (Filtro antiparticolato),Usato,500C,Bianco,Manuale,1248 ,2,4,4,5,Euro 5,1095,,,,,,,"3,9 l/100 km (comb.)
5 l/100 km (urbano)
3,3 l/100 km (extraurbano)",104,,,,,,,,
singole_pagine_fuel_D_condition_U.json,99ca0831-f925-4a94-adcc-75f81162a9dd,Citroen,Cabrio,Diesel,Usato,C3,Verde,Manuale,1398 ,2,4,4,5,Euro 4,1264,,"Stoffa, Grigio",Metallizzato,,,,"4,5 l/100 km (comb.)
5,5 l/100 km (urbano)
4 l/100 km (extraurbano)",120,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,b6e33d34-0902-4eed-941f-787f97034ce0,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,320,Nero,Automatico,1995 ,2,4,4,7,Euro 5,1730,,"Pelle totale, Beige",Metallizzato,1,12 mese,,"5,3 l/100 km (comb.)
6,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",140,,,,,,,,
singole_pagine_fuel_D_condition_U.json,597e349b-12c1-4b71-8625-8c1d30c59e2a,BMW,Cabrio,Diesel,Usato,325,Nero,Automatico,6 ,2,4,6,6,,1740,posteriore,"Pelle totale, Beige",,,Sì,Sì,"5,1 l/100 km (comb.)
8,1 l/100 km (urbano)
6,2 l/100 km (extraurbano)",164,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,4a091823-2684-48ef-9dd7-7dbea8c51cec,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A5,Bianco,Automatico,4 ,2,4,4,8,Euro 6,1745,anteriore,"Stoffa, Nero",,,Sì,Sì,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
5,2 l/100 km (extraurbano)",139,Sì,,,,,,Sí,
singole_pagine_fuel_D_condition_U.json,7855d6e2-2e56-40e1-b98e-b938c99339cb,BMW,Cabrio,Diesel,Usato,325,Nero,Automatico,6 ,2,4,6,6,,1740,posteriore,"Pelle totale, Beige",,,Sì,Sì,"5,1 l/100 km (comb.)
8,1 l/100 km (urbano)
6,2 l/100 km (extraurbano)",164,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,0410cfc6-b2e1-48e0-9708-a6bd93ae1919,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A5,Bianco,Automatico,4 ,2,4,4,8,Euro 6,1745,anteriore,"Stoffa, Nero",,,Sì,Sì,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
5,2 l/100 km (extraurbano)",139,Sì,,,,,,Sí,
singole_pagine_fuel_D_condition_U.json,2592f4d3-8111-4964-94ce-836abe904dc3,Mercedes-Benz,Cabrio,Diesel,Usato,C 220,Argento,Automatico,1950 ,2,4,4,9,Euro 6,,posteriore,"Stoffa, Grigio",,,,,"5,1 l/100 km (comb.)
6 l/100 km (urbano)
4,2 l/100 km (extraurbano)",126,,,,,,,,
singole_pagine_fuel_D_condition_U.json,96726928-336c-47db-9640-a6b523316105,MINI,Cabrio,Diesel,Usato,Cooper D Cabrio,Bianco,Automatico,1496 ,3,4,3,6,Euro 6,1320,,"Pelle totale, Beige",Metallizzato,,12 mese,Sì,"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,9 l/100 km (extraurbano)",111,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,7630e06d-1bbc-463c-b105-bcaf37225b60,Citroen,Cabrio,Diesel,Usato,C3,Nero,Manuale,1398 ,2,4,4,5,Euro 4,1260,anteriore,"Stoffa, Grigio",Base,,,,"4,7 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",125,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,9822d2b7-bd28-4171-aa1b-7adad9cefff1,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,420,Blu/Azzurro,Manuale,1995 ,2,4,4,6,Euro 6,1775,posteriore,"Pelle totale, Beige",Metallizzato,1,12 mese,Sì,"5,1 l/100 km (comb.)
6,1 l/100 km (urbano)
4,5 l/100 km (extraurbano)",134,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,2e7b525e-630d-477d-b968-661d9908b25e,smart,Cabrio,Diesel (Filtro antiparticolato),Usato,forTwo,Grigio,Automatico,799 ,3,2,3,5,Euro 4,875,posteriore,"Stoffa, Nero",Metallizzato,,12 mese,,"3,3 l/100 km (comb.)
3,4 l/100 km (urbano)
3,2 l/100 km (extraurbano)",88,Sì,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,08c589af-e383-7354-e053-0100007f6eaa,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,420,Bianco,Automatico,1995 ,2,4,4,8,Euro 6,1755,,,Metallizzato,,,,"5,1 l/100 km (comb.)
6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",133,,,,,,,,
singole_pagine_fuel_D_condition_U.json,ba6689af-8bb5-5027-e053-0100007ffd41,MINI,Cabrio,Diesel (Filtro antiparticolato),Usato,Cooper D Cabrio,Nero,Manuale,1496 ,3,4,3,6,Euro 6,1320,,,,,,,"3,8 l/100 km (comb.)
4,4 l/100 km (urbano)
3,5 l/100 km (extraurbano)",100,,,,,,,,
singole_pagine_fuel_D_condition_U.json,ee0b88af-c04b-c604-e053-0100007f6fab,Audi,Cabrio,Diesel,Usato,A3,Nero,Automatico,1968 ,2,4,4,7,Euro 6,1575,,,,,,Sì,"4,5 l/100 km (comb.)
5,3 l/100 km (urbano)
4,1 l/100 km (extraurbano)",117,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,c7c4a2ac-658f-483e-a7e1-d14e04c033df,Volkswagen,Cabrio,Diesel,Usato,New Beetle,Nero,Manuale,1896 ,3,4,4,5,Euro 4,1426,anteriore,"Pelle totale, Rosso",Metallizzato,2,,,"5,5 l/100 km (comb.)
6,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",145,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,0e148f83-3a54-4a1a-b2bd-07ed9d4fd08e,MINI,Cabrio,Diesel (Filtro antiparticolato),Usato,Cooper Cabrio,Bianco,Automatico,1496 ,3,4,3,7,Euro 6,,anteriore,"Pelle totale, Marrone",Base,1,24 mese,,"4,3 l/100 km (comb.)
4,7 l/100 km (urbano)
4 l/100 km (extraurbano)",109,,,,,,,,
singole_pagine_fuel_D_condition_U.json,67654e15-548c-4de4-a3da-177119c23af4,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,420,Blu/Azzurro,Automatico,1995 ,2,4,4,8,Euro 6,,posteriore,"Pelle totale, Nero",Metallizzato,1,12 mese,,"5 l/100 km (comb.)
5,5 l/100 km (urbano)
4,7 l/100 km (extraurbano)",132,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,f2ffc11c-7a72-4f0b-bad5-b2b6b8219c83,MINI,Cabrio,Diesel (Filtro antiparticolato),Usato,Cooper Cabrio,Grigio,Automatico,1496 ,3,4,3,7,Euro 6,,anteriore,"Stoffa, Grigio",Metallizzato,,24 mese,,"4,3 l/100 km (comb.)
4,7 l/100 km (urbano)
4 l/100 km (extraurbano)",109,,,,,,,,
singole_pagine_fuel_D_condition_U.json,764d83af-40d8-813e-e053-0100007f2a0a,MINI,Cabrio,Diesel (Filtro antiparticolato),Usato,Cooper D Cabrio,Grigio,Automatico,1496 ,3,4,3,6,Euro 6,1320,,,,,,,"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,9 l/100 km (extraurbano)",111,,,,,,,,
singole_pagine_fuel_D_condition_U.json,421be356-336e-46cf-9826-5462e54b28e1,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,118,Nero,Manuale,1995 ,2,4,4,6,Euro 5,1550,posteriore,Stoffa,Metallizzato,,,,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,3 l/100 km (extraurbano)",127,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,27681acb-488b-4649-a084-8778e6efe6aa,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,220,,Automatico,1995 ,2,4,4,6,Euro 6,1660,posteriore,"Pelle totale, Nero",Metallizzato,1,Sì,,"5,1 l/100 km (comb.)
5,9 l/100 km (urbano)
4,6 l/100 km (extraurbano)",135,,,,,,,,
singole_pagine_fuel_D_condition_U.json,9f9581af-ff3a-4669-e053-0100007f57a0,Mercedes-Benz,Cabrio,Diesel,Usato,E 220,Grigio,Automatico,1950 ,2,4,4,9,Euro 6,1830,,,,,,,"4,3 l/100 km (comb.)
4,8 l/100 km (urbano)
4 l/100 km (extraurbano)",113,,,,,113 g CO2/km (comb.),"4,3 l/100 km (comb.)
4,8 l/100 km (urbano)
4 l/100 km (extraurbano)",,
singole_pagine_fuel_D_condition_U.json,eb08a6be-a9e4-45cb-8e34-62c54523f3cc,Volkswagen,Cabrio,Diesel,Usato,Maggiolino,Bianco,Manuale,1598 ,,4,,,Euro 5,1387,anteriore,,Metallizzato,,,,,124,,,,,,,,
singole_pagine_fuel_D_condition_U.json,0c047faf-80f8-c128-e053-0100007fb4bc,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A5,Argento,Semiautomatico,2967 ,2,4,6,7,Euro 5,1935,,,,,,,"6,8 l/100 km (comb.)
8,5 l/100 km (urbano)
5,8 l/100 km (extraurbano)",179,,,,,,,,
singole_pagine_fuel_D_condition_U.json,f4eda940-6f4a-4c56-a2cb-128479583ef2,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,420,Blu/Azzurro,Automatico,1995 ,2,4,4,6,Euro 6,,posteriore,"Pelle totale, Beige",Metallizzato,,12 mese,,"5,1 l/100 km (comb.)
6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",133,,,,,,,,
singole_pagine_fuel_D_condition_U.json,905f089b-53e8-4ab1-9f8f-1343666603a1,Saab,Cabrio,Diesel,Usato,9-3,Nero,Manuale,1910 ,2,4,4,6,Euro 5,1768,anteriore,"Pelle parziale, Grigio",Metallizzato,,,,"5,2 l/100 km (comb.)
6,4 l/100 km (urbano)
4,5 l/100 km (extraurbano)",137,,,,,,,,
singole_pagine_fuel_D_condition_U.json,230fb551-0a3f-4b3e-90bc-df89ab8e3ee6,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,118,Nero,Manuale,1995 ,2,4,4,6,Euro 5,1550,posteriore,"Stoffa, Grigio",Metallizzato,,12 mese,,"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,4 l/100 km (extraurbano)",129,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,61786ff4-1333-44be-a6cd-e420c56a466e,Land Rover,Cabrio,Diesel (Filtro antiparticolato),Usato,Range Rover Evoque,Grigio,Automatico,1999 ,2,4,4,9,Euro 6,1967,4x4,"Pelle totale, Nero",Metallizzato,,24 mese,Sì,"5,7 l/100 km (comb.)
6,7 l/100 km (urbano)
5,1 l/100 km (extraurbano)",149,Sì,,,06/2021,,,,
singole_pagine_fuel_D_condition_U.json,90f172af-8c13-1b6f-e053-0100007f4b94,BMW,Cabrio,Diesel,Usato,220,Blu/Azzurro,Automatico,1995 ,2,4,4,8,Euro 6,1610,,,,,,,"4,4 l/100 km (comb.)
5,5 l/100 km (urbano)
3,8 l/100 km (extraurbano)",116,,,,,,,,
singole_pagine_fuel_D_condition_U.json,a98172af-b103-d83b-e053-0100007ff69f,Volkswagen,Cabrio,Diesel (Filtro antiparticolato),Usato,Maggiolino,Grigio,Automatico,1600 ,2,4,4,7,Euro 5,1482,,Grigio,,,,,"4,4 l/100 km (comb.)
4,9 l/100 km (urbano)
4,2 l/100 km (extraurbano)",116,,,,,,,,
singole_pagine_fuel_D_condition_U.json,c89b71af-7152-524c-e053-0100007f671a,Mercedes-Benz,Cabrio,Diesel (Filtro antiparticolato),Usato,E 220,Grigio,Automatico,2143 ,2,4,4,6,Euro 5,1785,,,Metallizzato,,,,"5,1 l/100 km (comb.)
6,4 l/100 km (urbano)
4,4 l/100 km (extraurbano)",135,,,,,,,,
singole_pagine_fuel_D_condition_U.json,359970af-4bdc-014e-e053-0100007f43e3,Audi,Cabrio,Diesel,Usato,A3,Argento,Manuale,1896 ,2,4,4,5,Euro 4,1425,,,,,,Sì,"5,1 l/100 km (comb.)
6,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)",134,,,,,,,,
singole_pagine_fuel_D_condition_U.json,d76570af-6e11-c137-e053-0100007f8d77,Volkswagen,Cabrio,Diesel (Filtro antiparticolato),Usato,Maggiolino,Bianco,Manuale,1968 ,2,4,4,6,Euro 6,1482,,Nero,,,,,"4,6 l/100 km (comb.)
5,3 l/100 km (urbano)
4,1 l/100 km (extraurbano)",118,,09/2019,,,,,,
singole_pagine_fuel_D_condition_U.json,4f0b7f83-845b-4d01-9e4a-cdb8eb036d9e,MINI,Cabrio,Diesel (Filtro antiparticolato),Usato,Cooper D Cabrio,Argento,Automatico,1496 ,3,4,3,6,Euro 6,1320,anteriore,"Stoffa, Nero",,3,Sì,,"3,8 l/100 km (comb.)
4,4 l/100 km (urbano)
3,5 l/100 km (extraurbano)",100,,,,,,,,
singole_pagine_fuel_D_condition_U.json,c59a57ef-f5ba-4cd9-9aaa-36d2236c3731,MINI,Cabrio,Diesel (Filtro antiparticolato),Usato,Cooper D Cabrio,Argento,Automatico,1496 ,3,4,3,6,Euro 6,1320,anteriore,"Stoffa, Nero",,3,Sì,,"3,8 l/100 km (comb.)
4,4 l/100 km (urbano)
3,5 l/100 km (extraurbano)",100,,,,,,,,
singole_pagine_fuel_D_condition_U.json,6b2f6faf-7d20-d120-e053-0100007ffb32,Mercedes-Benz,Cabrio,Diesel (Filtro antiparticolato),Usato,E 250,Bianco,Manuale,2143 ,2,4,4,6,Euro 5,1845,,,,,,,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,2 l/100 km (extraurbano)",127,,,,,,,,
singole_pagine_fuel_D_condition_U.json,7951f0a3-bda3-4f4d-a0b5-8c7690614f64,Chrysler,Cabrio,Diesel,Usato,Sebring,Rosso,Manuale,1968 ,2,4,4,6,Euro 4,1850,anteriore,"Stoffa, Grigio",Metallizzato,1,,,"6,8 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",183,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,1f7b6daf-0e90-3c4f-e053-0100007fb9e4,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,120,Grigio,Manuale,1995 ,2,4,4,6,Euro 5,1580,,,,,,,"5 l/100 km (comb.)
6,2 l/100 km (urbano)
4,4 l/100 km (extraurbano)",133,,,,,,,,
singole_pagine_fuel_D_condition_U.json,1fcb2c89-f791-4184-ba99-e84f32effd9d,Mercedes-Benz,Cabrio,Diesel,Usato,C 220,Nero,Automatico,2143 ,2,4,4,6,Euro 6,,posteriore,"Pelle totale, Nero",,,Sì,,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
3,9 l/100 km (extraurbano)",116,,,,,,,,
